wl,nr,Kab,Kcar,Ks,Kw,Kdm,nw,flu1,flu2,GSV1,GSV2,GSV3,KcaV,KcaZ
1582,1.3592,0,0.00E+00,0.00E+00,7.96E+00,5.74E+00,1.32E+00,0,0,0.02099,0.96789,0.01289,0.00000,0.00000
1583,1.359,0,0.00E+00,0.00E+00,7.89E+00,5.72E+00,1.32E+00,0,0,0.02032,0.96918,0.01215,0.00000,0.00000
1584,1.3589,0,0.00E+00,0.00E+00,7.83E+00,5.73E+00,1.32E+00,0,0,0.01965,0.97045,0.01142,0.00000,0.00000
1585,1.3587,0,0.00E+00,0.00E+00,7.77E+00,5.71E+00,1.32E+00,0,0,0.01898,0.97170,0.01071,0.00000,0.00000
1586,1.3586,0,0.00E+00,0.00E+00,7.71E+00,5.70E+00,1.32E+00,0,0,0.01833,0.97292,0.01003,0.00000,0.00000
1587,1.3584,0,0.00E+00,0.00E+00,7.65E+00,5.70E+00,1.32E+00,0,0,0.01768,0.97412,0.00936,0.00000,0.00000
1588,1.3582,0,0.00E+00,0.00E+00,7.61E+00,5.70E+00,1.32E+00,0,0,0.01703,0.97529,0.00873,0.00000,0.00000
1589,1.3581,0,0.00E+00,0.00E+00,7.55E+00,5.69E+00,1.32E+00,0,0,0.01640,0.97642,0.00812,0.00000,0.00000
1590,1.3579,0,0.00E+00,0.00E+00,7.50E+00,5.69E+00,1.32E+00,0,0,0.01578,0.97752,0.00755,0.00000,0.00000
1591,1.3578,0,0.00E+00,0.00E+00,7.43E+00,5.67E+00,1.32E+00,0,0,0.01517,0.97859,0.00701,0.00000,0.00000
1592,1.3576,0,0.00E+00,0.00E+00,7.37E+00,5.66E+00,1.32E+00,0,0,0.01456,0.97962,0.00651,0.00000,0.00000
1593,1.3575,0,0.00E+00,0.00E+00,7.32E+00,5.63E+00,1.32E+00,0,0,0.01397,0.98062,0.00604,0.00000,0.00000
1594,1.3573,0,0.00E+00,0.00E+00,7.25E+00,5.61E+00,1.32E+00,0,0,0.01339,0.98159,0.00560,0.00000,0.00000
1595,1.3571,0,0.00E+00,0.00E+00,7.20E+00,5.59E+00,1.32E+00,0,0,0.01282,0.98253,0.00519,0.00000,0.00000
1596,1.357,0,0.00E+00,0.00E+00,7.16E+00,5.59E+00,1.32E+00,0,0,0.01225,0.98343,0.00481,0.00000,0.00000
1597,1.3568,0,0.00E+00,0.00E+00,7.12E+00,5.56E+00,1.32E+00,0,0,0.01170,0.98431,0.00445,0.00000,0.00000
1598,1.3567,0,0.00E+00,0.00E+00,7.08E+00,5.55E+00,1.32E+00,0,0,0.01115,0.98516,0.00412,0.00000,0.00000
1599,1.3565,0,0.00E+00,0.00E+00,7.04E+00,5.53E+00,1.32E+00,0,0,0.01061,0.98599,0.00381,0.00000,0.00000
1600,1.3563,0,0.00E+00,0.00E+00,6.99E+00,5.52E+00,1.32E+00,0,0,0.01007,0.98679,0.00352,0.00000,0.00000
1601,1.3562,0,0.00E+00,0.00E+00,6.94E+00,5.51E+00,1.32E+00,0,0,0.00954,0.98756,0.00325,0.00000,0.00000
1602,1.356,0,0.00E+00,0.00E+00,6.91E+00,5.49E+00,1.32E+00,0,0,0.00902,0.98832,0.00300,0.00000,0.00000
1603,1.3558,0,0.00E+00,0.00E+00,6.87E+00,5.46E+00,1.32E+00,0,0,0.00850,0.98906,0.00276,0.00000,0.00000
1604,1.3557,0,0.00E+00,0.00E+00,6.83E+00,5.45E+00,1.32E+00,0,0,0.00798,0.98978,0.00254,0.00000,0.00000
1605,1.3555,0,0.00E+00,0.00E+00,6.78E+00,5.44E+00,1.32E+00,0,0,0.00747,0.99048,0.00233,0.00000,0.00000
1606,1.3553,0,0.00E+00,0.00E+00,6.74E+00,5.43E+00,1.32E+00,0,0,0.00697,0.99118,0.00213,0.00000,0.00000
1607,1.3552,0,0.00E+00,0.00E+00,6.71E+00,5.41E+00,1.32E+00,0,0,0.00646,0.99186,0.00194,0.00000,0.00000
1608,1.355,0,0.00E+00,0.00E+00,6.70E+00,5.39E+00,1.32E+00,0,0,0.00595,0.99253,0.00175,0.00000,0.00000
1609,1.3549,0,0.00E+00,0.00E+00,6.65E+00,5.38E+00,1.32E+00,0,0,0.00545,0.99320,0.00157,0.00000,0.00000
1610,1.3547,0,0.00E+00,0.00E+00,6.63E+00,5.38E+00,1.32E+00,0,0,0.00494,0.99387,0.00140,0.00000,0.00000
1611,1.3545,0,0.00E+00,0.00E+00,6.60E+00,5.36E+00,1.32E+00,0,0,0.00444,0.99453,0.00122,0.00000,0.00000
1612,1.3544,0,0.00E+00,0.00E+00,6.57E+00,5.35E+00,1.32E+00,0,0,0.00393,0.99518,0.00105,0.00000,0.00000
1613,1.3542,0,0.00E+00,0.00E+00,6.53E+00,5.33E+00,1.32E+00,0,0,0.00343,0.99583,0.00088,0.00000,0.00000
1614,1.354,0,0.00E+00,0.00E+00,6.50E+00,5.32E+00,1.32E+00,0,0,0.00293,0.99647,0.00071,0.00000,0.00000
1615,1.3539,0,0.00E+00,0.00E+00,6.47E+00,5.30E+00,1.32E+00,0,0,0.00243,0.99710,0.00056,0.00000,0.00000
1616,1.3537,0,0.00E+00,0.00E+00,6.45E+00,5.29E+00,1.32E+00,0,0,0.00193,0.99772,0.00042,0.00000,0.00000
1617,1.3535,0,0.00E+00,0.00E+00,6.42E+00,5.28E+00,1.32E+00,0,0,0.00144,0.99832,0.00029,0.00000,0.00000
1618,1.3534,0,0.00E+00,0.00E+00,6.40E+00,5.27E+00,1.32E+00,0,0,0.00095,0.99890,0.00017,0.00000,0.00000
1619,1.3532,0,0.00E+00,0.00E+00,6.36E+00,5.26E+00,1.32E+00,0,0,0.00047,0.99946,0.00008,0.00000,0.00000
1620,1.3531,0,0.00E+00,0.00E+00,6.35E+00,5.25E+00,1.32E+00,0,0,0.00000,1.00000,0.00000,0.00000,0.00000
1621,1.3529,0,0.00E+00,0.00E+00,6.31E+00,5.25E+00,1.32E+00,0,0,-0.00046,1.00050,-0.00006,0.00000,0.00000
1622,1.3527,0,0.00E+00,0.00E+00,6.28E+00,5.23E+00,1.32E+00,0,0,-0.00092,1.00100,-0.00009,0.00000,0.00000
1623,1.3526,0,0.00E+00,0.00E+00,6.25E+00,5.22E+00,1.32E+00,0,0,-0.00137,1.00150,-0.00012,0.00000,0.00000
1624,1.3524,0,0.00E+00,0.00E+00,6.21E+00,5.21E+00,1.32E+00,0,0,-0.00182,1.00190,-0.00013,0.00000,0.00000
1625,1.3523,0,0.00E+00,0.00E+00,6.19E+00,5.20E+00,1.32E+00,0,0,-0.00226,1.00240,-0.00013,0.00000,0.00000
1626,1.3521,0,0.00E+00,0.00E+00,6.16E+00,5.21E+00,1.32E+00,0,0,-0.00270,1.00280,-0.00013,0.00000,0.00000
1627,1.3519,0,0.00E+00,0.00E+00,6.13E+00,5.20E+00,1.32E+00,0,0,-0.00313,1.00330,-0.00012,0.00000,0.00000
1628,1.3518,0,0.00E+00,0.00E+00,6.12E+00,5.19E+00,1.32E+00,0,0,-0.00356,1.00370,-0.00011,0.00000,0.00000
1629,1.3516,0,0.00E+00,0.00E+00,6.09E+00,5.19E+00,1.32E+00,0,0,-0.00400,1.00410,-0.00011,0.00000,0.00000
1630,1.3515,0,0.00E+00,0.00E+00,6.08E+00,5.18E+00,1.32E+00,0,0,-0.00443,1.00460,-0.00012,0.00000,0.00000
1631,1.3513,0,0.00E+00,0.00E+00,6.05E+00,5.18E+00,1.32E+00,0,0,-0.00486,1.00500,-0.00013,0.00000,0.00000
1632,1.3512,0,0.00E+00,0.00E+00,6.05E+00,5.18E+00,1.32E+00,0,0,-0.00529,1.00550,-0.00015,0.00000,0.00000
1633,1.351,0,0.00E+00,0.00E+00,6.02E+00,5.17E+00,1.32E+00,0,0,-0.00573,1.00590,-0.00018,0.00000,0.00000
1634,1.3508,0,0.00E+00,0.00E+00,6.01E+00,5.15E+00,1.32E+00,0,0,-0.00616,1.00640,-0.00021,0.00000,0.00000
1635,1.3507,0,0.00E+00,0.00E+00,5.98E+00,5.14E+00,1.32E+00,0,0,-0.00659,1.00680,-0.00025,0.00000,0.00000
1636,1.3505,0,0.00E+00,0.00E+00,5.97E+00,5.14E+00,1.32E+00,0,0,-0.00702,1.00730,-0.00029,0.00000,0.00000
1637,1.3504,0,0.00E+00,0.00E+00,5.95E+00,5.13E+00,1.32E+00,0,0,-0.00744,1.00780,-0.00033,0.00000,0.00000
1638,1.3502,0,0.00E+00,0.00E+00,5.94E+00,5.12E+00,1.32E+00,0,0,-0.00786,1.00820,-0.00036,0.00000,0.00000
1639,1.3501,0,0.00E+00,0.00E+00,5.92E+00,5.11E+00,1.32E+00,0,0,-0.00828,1.00860,-0.00040,0.00000,0.00000
1640,1.3499,0,0.00E+00,0.00E+00,5.91E+00,5.13E+00,1.32E+00,0,0,-0.00869,1.00910,-0.00043,0.00000,0.00000
1641,1.3498,0,0.00E+00,0.00E+00,5.89E+00,5.11E+00,1.32E+00,0,0,-0.00910,1.00950,-0.00045,0.00000,0.00000
1642,1.3496,0,0.00E+00,0.00E+00,5.88E+00,5.10E+00,1.32E+00,0,0,-0.00950,1.00990,-0.00047,0.00000,0.00000
1643,1.3495,0,0.00E+00,0.00E+00,5.85E+00,5.10E+00,1.32E+00,0,0,-0.00990,1.01030,-0.00048,0.00000,0.00000
1644,1.3493,0,0.00E+00,0.00E+00,5.83E+00,5.11E+00,1.32E+00,0,0,-0.01029,1.01070,-0.00048,0.00000,0.00000
1645,1.3492,0,0.00E+00,0.00E+00,5.80E+00,5.11E+00,1.32E+00,0,0,-0.01067,1.01110,-0.00047,0.00000,0.00000
1646,1.349,0,0.00E+00,0.00E+00,5.79E+00,5.11E+00,1.32E+00,0,0,-0.01104,1.01140,-0.00045,0.00000,0.00000
1647,1.3489,0,0.00E+00,0.00E+00,5.75E+00,5.13E+00,1.32E+00,0,0,-0.01140,1.01170,-0.00043,0.00000,0.00000
1648,1.3487,0,0.00E+00,0.00E+00,5.75E+00,5.14E+00,1.32E+00,0,0,-0.01176,1.01210,-0.00038,0.00000,0.00000
1649,1.3486,0,0.00E+00,0.00E+00,5.72E+00,5.13E+00,1.32E+00,0,0,-0.01211,1.01240,-0.00033,0.00000,0.00000
1650,1.3484,0,0.00E+00,0.00E+00,5.71E+00,5.15E+00,1.32E+00,0,0,-0.01245,1.01270,-0.00027,0.00000,0.00000
1651,1.3482,0,0.00E+00,0.00E+00,5.69E+00,5.18E+00,1.32E+00,0,0,-0.01277,1.01290,-0.00019,0.00000,0.00000
1652,1.3481,0,0.00E+00,0.00E+00,5.68E+00,5.19E+00,1.32E+00,0,0,-0.01309,1.01320,-0.00009,0.00000,0.00000
1653,1.3479,0,0.00E+00,0.00E+00,5.66E+00,5.20E+00,1.32E+00,0,0,-0.01340,1.01340,0.00001,0.00000,0.00000
1654,1.3478,0,0.00E+00,0.00E+00,5.66E+00,5.24E+00,1.32E+00,0,0,-0.01371,1.01360,0.00013,0.00000,0.00000
1655,1.3476,0,0.00E+00,0.00E+00,5.64E+00,5.26E+00,1.32E+00,0,0,-0.01401,1.01390,0.00025,0.00000,0.00000
1656,1.3475,0,0.00E+00,0.00E+00,5.65E+00,5.27E+00,1.32E+00,0,0,-0.01430,1.01410,0.00038,0.00000,0.00000
1657,1.3473,0,0.00E+00,0.00E+00,5.63E+00,5.29E+00,1.32E+00,0,0,-0.01460,1.01430,0.00052,0.00000,0.00000
1658,1.3472,0,0.00E+00,0.00E+00,5.63E+00,5.34E+00,1.32E+00,0,0,-0.01489,1.01440,0.00067,0.00000,0.00000
1659,1.347,0,0.00E+00,0.00E+00,5.62E+00,5.37E+00,1.32E+00,0,0,-0.01518,1.01460,0.00082,0.00000,0.00000
1660,1.3469,0,0.00E+00,0.00E+00,5.62E+00,5.39E+00,1.32E+00,0,0,-0.01547,1.01480,0.00098,0.00000,0.00000
1661,1.3467,0,0.00E+00,0.00E+00,5.60E+00,5.43E+00,1.32E+00,0,0,-0.01577,1.01500,0.00113,0.00000,0.00000
1662,1.3466,0,0.00E+00,0.00E+00,5.61E+00,5.45E+00,1.32E+00,0,0,-0.01607,1.01510,0.00130,0.00000,0.00000
1663,1.3464,0,0.00E+00,0.00E+00,5.60E+00,5.49E+00,1.32E+00,0,0,-0.01636,1.01530,0.00146,0.00000,0.00000
1664,1.3463,0,0.00E+00,0.00E+00,5.60E+00,5.52E+00,1.32E+00,0,0,-0.01667,1.01550,0.00164,0.00000,0.00000
1665,1.3461,0,0.00E+00,0.00E+00,5.58E+00,5.56E+00,1.32E+00,0,0,-0.01697,1.01560,0.00182,0.00000,0.00000
1666,1.346,0,0.00E+00,0.00E+00,5.58E+00,5.61E+00,1.32E+00,0,0,-0.01727,1.01580,0.00201,0.00000,0.00000
1667,1.3458,0,0.00E+00,0.00E+00,5.56E+00,5.65E+00,1.32E+00,0,0,-0.01758,1.01590,0.00221,0.00000,0.00000
1668,1.3457,0,0.00E+00,0.00E+00,5.56E+00,5.70E+00,1.32E+00,0,0,-0.01789,1.01600,0.00243,0.00000,0.00000
1669,1.3455,0,0.00E+00,0.00E+00,5.55E+00,5.74E+00,1.32E+00,0,0,-0.01820,1.01610,0.00266,0.00000,0.00000
1670,1.3454,0,0.00E+00,0.00E+00,5.55E+00,5.74E+00,1.32E+00,0,0,-0.01851,1.01620,0.00290,0.00000,0.00000
1671,1.3452,0,0.00E+00,0.00E+00,5.54E+00,5.64E+00,1.32E+00,0,0,-0.01882,1.01630,0.00316,0.00000,0.00000
1672,1.3451,0,0.00E+00,0.00E+00,5.54E+00,5.69E+00,1.32E+00,0,0,-0.01914,1.01640,0.00344,0.00000,0.00000
1673,1.3449,0,0.00E+00,0.00E+00,5.53E+00,5.72E+00,1.32E+00,0,0,-0.01945,1.01640,0.00373,0.00000,0.00000
1674,1.3448,0,0.00E+00,0.00E+00,5.53E+00,5.76E+00,1.32E+00,0,0,-0.01976,1.01650,0.00403,0.00000,0.00000
1675,1.3446,0,0.00E+00,0.00E+00,5.53E+00,5.80E+00,1.32E+00,0,0,-0.02007,1.01650,0.00435,0.00000,0.00000
1676,1.3445,0,0.00E+00,0.00E+00,5.53E+00,5.85E+00,1.32E+00,0,0,-0.02037,1.01650,0.00468,0.00000,0.00000
1677,1.3443,0,0.00E+00,0.00E+00,5.53E+00,5.88E+00,1.32E+00,0,0,-0.02067,1.01650,0.00503,0.00000,0.00000
1678,1.3442,0,0.00E+00,0.00E+00,5.53E+00,5.92E+00,1.32E+00,0,0,-0.02097,1.01640,0.00538,0.00000,0.00000
1679,1.344,0,0.00E+00,0.00E+00,5.52E+00,5.97E+00,1.32E+00,0,0,-0.02126,1.01640,0.00575,0.00000,0.00000
1680,1.3439,0,0.00E+00,0.00E+00,5.52E+00,6.02E+00,1.32E+00,0,0,-0.02154,1.01630,0.00613,0.00000,0.00000
1681,1.3437,0,0.00E+00,0.00E+00,5.52E+00,6.06E+00,1.32E+00,0,0,-0.02182,1.01620,0.00651,0.00000,0.00000
1682,1.3436,0,0.00E+00,0.00E+00,5.53E+00,6.12E+00,1.32E+00,0,0,-0.02208,1.01620,0.00691,0.00000,0.00000
1683,1.3435,0,0.00E+00,0.00E+00,5.52E+00,6.17E+00,1.32E+00,0,0,-0.02235,1.01610,0.00731,0.00000,0.00000
1684,1.3433,0,0.00E+00,0.00E+00,5.52E+00,6.21E+00,1.32E+00,0,0,-0.02260,1.01600,0.00773,0.00000,0.00000
1685,1.3432,0,0.00E+00,0.00E+00,5.52E+00,6.27E+00,1.32E+00,0,0,-0.02285,1.01580,0.00815,0.00000,0.00000
1686,1.343,0,0.00E+00,0.00E+00,5.52E+00,6.32E+00,1.32E+00,0,0,-0.02310,1.01570,0.00857,0.00000,0.00000
1687,1.3429,0,0.00E+00,0.00E+00,5.51E+00,6.38E+00,1.32E+00,0,0,-0.02334,1.01560,0.00901,0.00000,0.00000
1688,1.3428,0,0.00E+00,0.00E+00,5.53E+00,6.43E+00,1.32E+00,0,0,-0.02358,1.01540,0.00945,0.00000,0.00000
1689,1.3426,0,0.00E+00,0.00E+00,5.51E+00,6.49E+00,1.32E+00,0,0,-0.02382,1.01530,0.00990,0.00000,0.00000
1690,1.3425,0,0.00E+00,0.00E+00,5.52E+00,6.54E+00,1.32E+00,0,0,-0.02406,1.01510,0.01035,0.00000,0.00000
1691,1.3423,0,0.00E+00,0.00E+00,5.52E+00,6.58E+00,1.32E+00,0,0,-0.02430,1.01490,0.01081,0.00000,0.00000
1692,1.3422,0,0.00E+00,0.00E+00,5.52E+00,6.62E+00,1.32E+00,0,0,-0.02454,1.01480,0.01127,0.00000,0.00000
1693,1.3421,0,0.00E+00,0.00E+00,5.51E+00,6.67E+00,1.32E+00,0,0,-0.02478,1.01460,0.01174,0.00000,0.00000
1694,1.3419,0,0.00E+00,0.00E+00,5.52E+00,6.73E+00,1.32E+00,0,0,-0.02502,1.01440,0.01222,0.00000,0.00000
1695,1.3418,0,0.00E+00,0.00E+00,5.52E+00,6.77E+00,1.32E+00,0,0,-0.02525,1.01420,0.01271,0.00000,0.00000
1696,1.3417,0,0.00E+00,0.00E+00,5.54E+00,6.81E+00,1.32E+00,0,0,-0.02548,1.01400,0.01321,0.00000,0.00000
1697,1.3415,0,0.00E+00,0.00E+00,5.54E+00,6.86E+00,1.31E+00,0,0,-0.02571,1.01370,0.01373,0.00000,0.00000
1698,1.3414,0,0.00E+00,0.00E+00,5.54E+00,6.91E+00,1.31E+00,0,0,-0.02593,1.01350,0.01425,0.00000,0.00000
1699,1.3413,0,0.00E+00,0.00E+00,5.56E+00,6.96E+00,1.31E+00,0,0,-0.02615,1.01320,0.01480,0.00000,0.00000
1700,1.3411,0,0.00E+00,0.00E+00,5.57E+00,7.01E+00,1.31E+00,0,0,-0.02636,1.01290,0.01535,0.00000,0.00000
1701,1.341,0,0.00E+00,0.00E+00,5.58E+00,7.05E+00,1.31E+00,0,0,-0.02657,1.01260,0.01593,0.00000,0.00000
1702,1.3409,0,0.00E+00,0.00E+00,5.61E+00,7.09E+00,1.31E+00,0,0,-0.02677,1.01230,0.01652,0.00000,0.00000
1703,1.3407,0,0.00E+00,0.00E+00,5.61E+00,7.14E+00,1.31E+00,0,0,-0.02697,1.01200,0.01713,0.00000,0.00000
1704,1.3406,0,0.00E+00,0.00E+00,5.63E+00,7.16E+00,1.31E+00,0,0,-0.02716,1.01160,0.01775,0.00000,0.00000
1705,1.3405,0,0.00E+00,0.00E+00,5.64E+00,7.20E+00,1.31E+00,0,0,-0.02735,1.01120,0.01839,0.00000,0.00000
1706,1.3403,0,0.00E+00,0.00E+00,5.66E+00,7.23E+00,1.31E+00,0,0,-0.02753,1.01080,0.01904,0.00000,0.00000
1707,1.3402,0,0.00E+00,0.00E+00,5.67E+00,7.27E+00,1.31E+00,0,0,-0.02771,1.01040,0.01971,0.00000,0.00000
1708,1.3401,0,0.00E+00,0.00E+00,5.69E+00,7.32E+00,1.31E+00,0,0,-0.02788,1.00990,0.02039,0.00000,0.00000
1709,1.3399,0,0.00E+00,0.00E+00,5.70E+00,7.34E+00,1.31E+00,0,0,-0.02805,1.00950,0.02108,0.00000,0.00000
1710,1.3398,0,0.00E+00,0.00E+00,5.73E+00,7.36E+00,1.31E+00,0,0,-0.02822,1.00900,0.02179,0.00000,0.00000
1711,1.3397,0,0.00E+00,0.00E+00,5.75E+00,7.40E+00,1.31E+00,0,0,-0.02839,1.00850,0.02251,0.00000,0.00000
1712,1.3396,0,0.00E+00,0.00E+00,5.77E+00,7.44E+00,1.31E+00,0,0,-0.02855,1.00800,0.02325,0.00000,0.00000
1713,1.3394,0,0.00E+00,0.00E+00,5.78E+00,7.47E+00,1.31E+00,0,0,-0.02872,1.00750,0.02399,0.00000,0.00000
1714,1.3393,0,0.00E+00,0.00E+00,5.80E+00,7.51E+00,1.31E+00,0,0,-0.02888,1.00690,0.02475,0.00000,0.00000
1715,1.3392,0,0.00E+00,0.00E+00,5.81E+00,7.53E+00,1.31E+00,0,0,-0.02905,1.00640,0.02552,0.00000,0.00000
1716,1.3391,0,0.00E+00,0.00E+00,5.83E+00,7.56E+00,1.31E+00,0,0,-0.02921,1.00580,0.02630,0.00000,0.00000
1717,1.3389,0,0.00E+00,0.00E+00,5.84E+00,7.58E+00,1.31E+00,0,0,-0.02938,1.00520,0.02710,0.00000,0.00000
1718,1.3388,0,0.00E+00,0.00E+00,5.88E+00,7.60E+00,1.31E+00,0,0,-0.02956,1.00460,0.02791,0.00000,0.00000
1719,1.3387,0,0.00E+00,0.00E+00,5.89E+00,7.63E+00,1.31E+00,0,0,-0.02973,1.00400,0.02873,0.00000,0.00000
1720,1.3386,0,0.00E+00,0.00E+00,5.93E+00,7.65E+00,1.31E+00,0,0,-0.02991,1.00340,0.02956,0.00000,0.00000
1721,1.3384,0,0.00E+00,0.00E+00,5.95E+00,7.67E+00,1.31E+00,0,0,-0.03010,1.00270,0.03041,0.00000,0.00000
1722,1.3383,0,0.00E+00,0.00E+00,5.97E+00,7.69E+00,1.31E+00,0,0,-0.03030,1.00210,0.03127,0.00000,0.00000
1723,1.3382,0,0.00E+00,0.00E+00,6.00E+00,7.70E+00,1.31E+00,0,0,-0.03050,1.00140,0.03214,0.00000,0.00000
1724,1.3381,0,0.00E+00,0.00E+00,6.03E+00,7.71E+00,1.31E+00,0,0,-0.03072,1.00070,0.03302,0.00000,0.00000
1725,1.338,0,0.00E+00,0.00E+00,6.05E+00,7.72E+00,1.31E+00,0,0,-0.03095,1.00000,0.03391,0.00000,0.00000
1726,1.3378,0,0.00E+00,0.00E+00,6.09E+00,7.73E+00,1.31E+00,0,0,-0.03120,0.99934,0.03482,0.00000,0.00000
1727,1.3377,0,0.00E+00,0.00E+00,6.10E+00,7.73E+00,1.31E+00,0,0,-0.03147,0.99865,0.03573,0.00000,0.00000
1728,1.3376,0,0.00E+00,0.00E+00,6.14E+00,7.71E+00,1.31E+00,0,0,-0.03176,0.99795,0.03666,0.00000,0.00000
1729,1.3375,0,0.00E+00,0.00E+00,6.17E+00,7.70E+00,1.31E+00,0,0,-0.03207,0.99726,0.03759,0.00000,0.00000
1730,1.3374,0,0.00E+00,0.00E+00,6.20E+00,7.70E+00,1.31E+00,0,0,-0.03241,0.99657,0.03853,0.00000,0.00000
1731,1.3373,0,0.00E+00,0.00E+00,6.22E+00,7.67E+00,1.31E+00,0,0,-0.03278,0.99589,0.03948,0.00000,0.00000
1732,1.3371,0,0.00E+00,0.00E+00,6.26E+00,7.64E+00,1.31E+00,0,0,-0.03317,0.99521,0.04044,0.00000,0.00000
1733,1.337,0,0.00E+00,0.00E+00,6.28E+00,7.62E+00,1.31E+00,0,0,-0.03357,0.99453,0.04141,0.00000,0.00000
1734,1.3369,0,0.00E+00,0.00E+00,6.34E+00,7.59E+00,1.31E+00,0,0,-0.03400,0.99384,0.04239,0.00000,0.00000
1735,1.3368,0,0.00E+00,0.00E+00,6.37E+00,7.56E+00,1.31E+00,0,0,-0.03443,0.99315,0.04338,0.00000,0.00000
1736,1.3367,0,0.00E+00,0.00E+00,6.39E+00,7.52E+00,1.31E+00,0,0,-0.03486,0.99245,0.04437,0.00000,0.00000
1737,1.3366,0,0.00E+00,0.00E+00,6.45E+00,7.48E+00,1.31E+00,0,0,-0.03529,0.99174,0.04538,0.00000,0.00000
1738,1.3365,0,0.00E+00,0.00E+00,6.49E+00,7.45E+00,1.31E+00,0,0,-0.03572,0.99102,0.04640,0.00000,0.00000
1739,1.3364,0,0.00E+00,0.00E+00,6.52E+00,7.44E+00,1.31E+00,0,0,-0.03614,0.99027,0.04742,0.00000,0.00000
1740,1.3363,0,0.00E+00,0.00E+00,6.57E+00,7.41E+00,1.31E+00,0,0,-0.03655,0.98951,0.04846,0.00000,0.00000
1741,1.3362,0,0.00E+00,0.00E+00,6.62E+00,7.38E+00,1.31E+00,0,0,-0.03694,0.98873,0.04950,0.00000,0.00000
1742,1.336,0,0.00E+00,0.00E+00,6.66E+00,7.36E+00,1.31E+00,0,0,-0.03731,0.98792,0.05055,0.00000,0.00000
1743,1.3359,0,0.00E+00,0.00E+00,6.69E+00,7.35E+00,1.31E+00,0,0,-0.03767,0.98711,0.05161,0.00000,0.00000
1744,1.3358,0,0.00E+00,0.00E+00,6.75E+00,7.33E+00,1.31E+00,0,0,-0.03802,0.98628,0.05268,0.00000,0.00000
1745,1.3357,0,0.00E+00,0.00E+00,6.80E+00,7.33E+00,1.31E+00,0,0,-0.03835,0.98544,0.05374,0.00000,0.00000
1746,1.3356,0,0.00E+00,0.00E+00,6.84E+00,7.33E+00,1.31E+00,0,0,-0.03868,0.98460,0.05481,0.00000,0.00000
1747,1.3355,0,0.00E+00,0.00E+00,6.90E+00,7.30E+00,1.31E+00,0,0,-0.03901,0.98376,0.05588,0.00000,0.00000
1748,1.3354,0,0.00E+00,0.00E+00,6.96E+00,7.30E+00,1.31E+00,0,0,-0.03934,0.98292,0.05695,0.00000,0.00000
1749,1.3353,0,0.00E+00,0.00E+00,7.00E+00,7.30E+00,1.31E+00,0,0,-0.03966,0.98208,0.05802,0.00000,0.00000
1750,1.3352,0,0.00E+00,0.00E+00,7.05E+00,7.29E+00,1.31E+00,0,0,-0.03999,0.98126,0.05908,0.00000,0.00000
1751,1.3351,0,0.00E+00,0.00E+00,7.11E+00,7.29E+00,1.31E+00,0,0,-0.04032,0.98045,0.06013,0.00000,0.00000
1752,1.335,0,0.00E+00,0.00E+00,7.18E+00,7.29E+00,1.31E+00,0,0,-0.04066,0.97966,0.06118,0.00000,0.00000
1753,1.3349,0,0.00E+00,0.00E+00,7.24E+00,7.28E+00,1.31E+00,0,0,-0.04101,0.97887,0.06223,0.00000,0.00000
1754,1.3348,0,0.00E+00,0.00E+00,7.27E+00,7.28E+00,1.31E+00,0,0,-0.04136,0.97810,0.06328,0.00000,0.00000
1755,1.3347,0,0.00E+00,0.00E+00,7.34E+00,7.26E+00,1.31E+00,0,0,-0.04171,0.97733,0.06433,0.00000,0.00000
1756,1.3346,0,0.00E+00,0.00E+00,7.41E+00,7.25E+00,1.31E+00,0,0,-0.04208,0.97656,0.06538,0.00000,0.00000
1757,1.3345,0,0.00E+00,0.00E+00,7.48E+00,7.24E+00,1.31E+00,0,0,-0.04245,0.97580,0.06643,0.00000,0.00000
1758,1.3344,0,0.00E+00,0.00E+00,7.54E+00,7.23E+00,1.31E+00,0,0,-0.04283,0.97504,0.06749,0.00000,0.00000
1759,1.3343,0,0.00E+00,0.00E+00,7.59E+00,7.21E+00,1.31E+00,0,0,-0.04322,0.97428,0.06856,0.00000,0.00000
1760,1.3342,0,0.00E+00,0.00E+00,7.67E+00,7.19E+00,1.31E+00,0,0,-0.04362,0.97351,0.06964,0.00000,0.00000
1761,1.3341,0,0.00E+00,0.00E+00,7.73E+00,7.16E+00,1.31E+00,0,0,-0.04402,0.97275,0.07073,0.00000,0.00000
1762,1.334,0,0.00E+00,0.00E+00,7.78E+00,7.14E+00,1.31E+00,0,0,-0.04443,0.97197,0.07183,0.00000,0.00000
1763,1.3339,0,0.00E+00,0.00E+00,7.83E+00,7.11E+00,1.31E+00,0,0,-0.04485,0.97119,0.07294,0.00000,0.00000
1764,1.3338,0,0.00E+00,0.00E+00,7.89E+00,7.10E+00,1.31E+00,0,0,-0.04527,0.97040,0.07406,0.00000,0.00000
1765,1.3337,0,0.00E+00,0.00E+00,7.95E+00,7.07E+00,1.31E+00,0,0,-0.04569,0.96961,0.07520,0.00000,0.00000
1766,1.3336,0,0.00E+00,0.00E+00,8.00E+00,7.04E+00,1.31E+00,0,0,-0.04611,0.96880,0.07634,0.00000,0.00000
1767,1.3335,0,0.00E+00,0.00E+00,8.05E+00,7.00E+00,1.31E+00,0,0,-0.04653,0.96799,0.07750,0.00000,0.00000
